venta_id,fecha,cliente_id,producto_id,region,ciudad,segmento,categoria,subcategoria,cantidad,precio_unitario_cop,descuento_pct,subtotal_cop,costo_unitario_est_cop,margen_total_cop,tipo_venta,ejecutivo
1597,2024-01-16,94,144,Caribe,Cartagena,Taller Automotriz,Materiales de Construcción,Tuberías,12,762936,0.1,9155232,522876,2880720,Crédito 60 días,Ejecutivo 2
1598,2024-02-24,20,6,Pacífico,Popayán,Cadena de Ferreterías,Herramientas Industriales,Taladros,13,70966,0.15,922558,41962,377052,Crédito 30 días,Ejecutivo 10
1599,2022-03-25,96,140,Caribe,Cartagena,Contratista Eléctrico,Materiales de Construcción,Tuberías,28,1246894,0.1,34913032,720857,14729036,Crédito 30 días,Ejecutivo 3
1600,2022-05-18,196,153,Llanos,Arauca,Empresa Industrial,Materiales de Construcción,Impermeabilizantes,20,1523910,0.0,30478200,766639,15145420,Crédito 30 días,Ejecutivo 13
1601,2023-02-24,20,43,Pacífico,Popayán,Cadena de Ferreterías,Equipos Eléctricos,Breakers,15,475729,0.1,7135935,323027,2290530,Contado,Ejecutivo 6
1602,2023-05-04,169,43,Pacífico,Pasto,Constructora,Equipos Eléctricos,Breakers,25,502158,0.05,12553950,318862,4582400,Crédito 30 días,Ejecutivo 11
1603,2024-09-06,149,23,Santanderes,Barrancabermeja,Comercializadora Local,Herramientas Industriales,Sierras,28,484429,0.05,13564012,271462,5963076,Crédito 60 días,Ejecutivo 13
1604,2023-03-06,113,124,Caribe,Sincelejo,Comercializadora Local,Tecnología y Seguridad,Control de acceso,27,776034,0.15,20952918,452716,8729586,Crédito 60 días,Ejecutivo 13
1605,2023-04-07,120,115,Eje Cafetero,Armenia,Cadena de Ferreterías,Tecnología y Seguridad,Sensores,21,1399893,0.15,29397753,992056,8564577,Contado,Ejecutivo 15
1606,2023-07-02,134,156,Pacífico,Buenaventura,Cadena de Ferreterías,Materiales de Construcción,Impermeabilizantes,17,655004,0.0,11135068,502696,2589236,Crédito 30 días,Ejecutivo 7
1607,2023-07-22,150,79,Santanderes,Barrancabermeja,Contratista Eléctrico,Repuestos Automotrices,Frenos,7,1246380,0.05,8724660,678992,3971716,Contado,Ejecutivo 6
1608,2023-12-09,194,49,Caribe,Valledupar,Empresa Industrial,Equipos Eléctricos,Cables,8,904492,0.0,7235936,550307,2833480,Crédito 30 días,Ejecutivo 9
1609,2024-12-14,75,87,Eje Cafetero,Pereira,Comercializadora Local,Repuestos Automotrices,Lubricantes,33,772646,0.05,25497318,542028,7610394,Crédito 60 días,Ejecutivo 8
1610,2024-12-25,81,65,Pacífico,Popayán,Cadena de Ferreterías,Repuestos Automotrices,Filtros,2,40035,0.15,80070,26422,27226,Crédito 30 días,Ejecutivo 9
1611,2023-08-22,158,65,Pacífico,Pasto,Cadena de Ferreterías,Repuestos Automotrices,Filtros,22,47101,0.0,1036222,29256,392590,Crédito 30 días,Ejecutivo 6
1612,2022-05-15,179,61,Pacífico,Buenaventura,Contratista Eléctrico,Equipos Eléctricos,Tableros,24,1315742,0.2,31577808,799596,12387504,Contado,Ejecutivo 15
1613,2024-07-26,153,57,Caribe,Valledupar,Constructora,Equipos Eléctricos,Tableros,26,1555743,0.15,40449318,992680,14639638,Contado,Ejecutivo 7
1614,2023-01-02,103,55,Pacífico,Popayán,Empresa Industrial,Equipos Eléctricos,Cables,8,301832,0.15,2414656,274521,218488,Contado,Ejecutivo 2
1615,2022-08-12,42,49,Caribe,Barranquilla,Comercializadora Local,Equipos Eléctricos,Cables,7,859267,0.05,6014869,522211,2359392,Contado,Ejecutivo 2
1616,2022-10-31,208,119,Caribe,Santa Marta,Taller Automotriz,Tecnología y Seguridad,Sensores,36,334597,0.2,12045492,328107,233640,Crédito 30 días,Ejecutivo 14
1617,2023-02-23,45,2,Eje Cafetero,Armenia,Comercializadora Local,Herramientas Industriales,Taladros,15,1341302,0.0,20119530,809639,7974945,Crédito 30 días,Ejecutivo 11
1618,2022-02-16,198,83,Caribe,Santa Marta,Contratista Eléctrico,Repuestos Automotrices,Lubricantes,36,183005,0.15,6588180,120622,2245788,Contado,Ejecutivo 11
1619,2022-09-28,61,148,Eje Cafetero,Pereira,Comercializadora Local,Materiales de Construcción,Aislantes,2,204128,0.2,408256,147773,112710,Crédito 30 días,Ejecutivo 7
1620,2024-06-28,20,24,Pacífico,Popayán,Cadena de Ferreterías,Herramientas Industriales,Sierras,12,488037,0.15,5856444,335112,1835100,Crédito 60 días,Ejecutivo 1
1621,2023-08-21,98,42,Santanderes,Cúcuta,Cadena de Ferreterías,Equipos Eléctricos,Breakers,31,472443,0.05,14645733,365679,3309684,Contado,Ejecutivo 1
1622,2023-04-21,84,52,Pacífico,Pasto,Taller Automotriz,Equipos Eléctricos,Cables,32,460886,0.2,14748352,349868,3552576,Crédito 60 días,Ejecutivo 9
1623,2023-11-19,158,128,Pacífico,Pasto,Cadena de Ferreterías,Tecnología y Seguridad,Control de acceso,32,316454,0.05,10126528,198831,3763936,Crédito 30 días,Ejecutivo 6
1624,2023-10-31,13,114,Santanderes,Cúcuta,Empresa Industrial,Tecnología y Seguridad,Sensores,25,1549332,0.05,38733300,1003058,13656850,Crédito 30 días,Ejecutivo 11
1625,2024-12-21,83,78,Caribe,Santa Marta,Cadena de Ferreterías,Repuestos Automotrices,Frenos,8,1547340,0.0,12378720,1105136,3537632,Crédito 60 días,Ejecutivo 8
1626,2024-07-26,215,115,Caribe,Barranquilla,Empresa Industrial,Tecnología y Seguridad,Sensores,21,1399893,0.15,29397753,995552,8491161,Contado,Ejecutivo 3
1627,2023-09-20,97,60,Caribe,Sincelejo,Contratista Eléctrico,Equipos Eléctricos,Tableros,4,1272320,0.2,5089280,944123,1312788,Contado,Ejecutivo 5
1628,2023-04-10,65,92,Eje Cafetero,Pereira,Comercializadora Local,Repuestos Automotrices,Bujías,26,1865494,0.0,48502844,912494,24778000,Crédito 30 días,Ejecutivo 5
1629,2022-04-07,163,154,Eje Cafetero,Manizales,Empresa Industrial,Materiales de Construcción,Impermeabilizantes,30,769722,0.1,23091660,555935,6413610,Contado,Ejecutivo 5
1630,2024-07-22,129,99,Pacífico,Pasto,Taller Automotriz,Tecnología y Seguridad,Cámaras,1,1260841,0.15,1260841,785530,475311,Crédito 90 días,Ejecutivo 10
1631,2022-11-26,50,76,Llanos,Villavicencio,Cadena de Ferreterías,Repuestos Automotrices,Frenos,22,1284110,0.1,28250420,870920,9090180,Crédito 60 días,Ejecutivo 5
1632,2023-01-09,112,72,Caribe,Sincelejo,Constructora,Repuestos Automotrices,Filtros,26,735387,0.1,19120062,495406,6239506,Crédito 90 días,Ejecutivo 14
1633,2022-11-11,174,123,Eje Cafetero,Pereira,Comercializadora Local,Tecnología y Seguridad,Control de acceso,5,68467,0.05,342335,35225,166210,Contado,Ejecutivo 2
1634,2022-03-26,83,137,Caribe,Santa Marta,Cadena de Ferreterías,Materiales de Construcción,Tuberías,25,1684912,0.05,42122800,896061,19721275,Crédito 90 días,Ejecutivo 10
1635,2022-09-17,117,149,Eje Cafetero,Armenia,Taller Automotriz,Materiales de Construcción,Aislantes,11,1201462,0.0,13216082,778709,4650283,Crédito 30 días,Ejecutivo 6
1636,2023-01-13,7,27,Eje Cafetero,Pereira,Comercializadora Local,Herramientas Industriales,Compresores,2,1906255,0.0,3812510,954631,1903248,Contado,Ejecutivo 12
1637,2022-03-13,119,6,Santanderes,Cúcuta,Taller Automotriz,Herramientas Industriales,Taladros,26,83490,0.0,2170740,41873,1082042,Crédito 30 días,Ejecutivo 6
1638,2022-10-30,24,120,Pacífico,Cali,Comercializadora Local,Tecnología y Seguridad,Sensores,35,895037,0.1,31326295,641505,8873620,Crédito 30 días,Ejecutivo 9
1639,2022-11-29,168,31,Santanderes,Barrancabermeja,Comercializadora Local,Herramientas Industriales,Compresores,23,637440,0.0,14661120,443707,4455859,Crédito 30 días,Ejecutivo 2
1640,2022-02-21,4,145,Santanderes,Bucaramanga,Contratista Eléctrico,Materiales de Construcción,Aislantes,1,463696,0.15,463696,326244,137452,Crédito 30 días,Ejecutivo 8
1641,2022-10-25,208,89,Caribe,Santa Marta,Taller Automotriz,Repuestos Automotrices,Bujías,4,1106453,0.05,4425812,689524,1667716,Crédito 90 días,Ejecutivo 15
1642,2023-10-18,30,126,Santanderes,Bucaramanga,Cadena de Ferreterías,Tecnología y Seguridad,Control de acceso,8,515162,0.0,4121296,324545,1524936,Contado,Ejecutivo 12
1643,2024-11-05,22,128,Llanos,Yopal,Comercializadora Local,Tecnología y Seguridad,Control de acceso,10,266488,0.2,2664880,177582,889060,Contado,Ejecutivo 12
1644,2023-08-29,147,57,Llanos,Yopal,Constructora,Equipos Eléctricos,Tableros,37,1647258,0.1,60948546,951833,25730725,Crédito 30 días,Ejecutivo 5
1645,2022-10-29,127,12,Pacífico,Buenaventura,Taller Automotriz,Herramientas Industriales,Llaves,16,482033,0.05,7712528,330876,2418512,Crédito 60 días,Ejecutivo 12
1646,2024-06-24,123,60,Caribe,Santa Marta,Taller Automotriz,Equipos Eléctricos,Tableros,4,1351840,0.15,5407360,913242,1754392,Contado,Ejecutivo 2
1647,2024-09-07,219,50,Santanderes,Cúcuta,Contratista Eléctrico,Equipos Eléctricos,Cables,15,56338,0.15,845070,44206,181980,Crédito 90 días,Ejecutivo 3
1648,2022-08-28,59,38,Pacífico,Pasto,Cadena de Ferreterías,Equipos Eléctricos,Transformadores,6,1293436,0.05,7760616,706102,3524004,Contado,Ejecutivo 7
1649,2023-03-28,121,68,Llanos,Villavicencio,Constructora,Repuestos Automotrices,Filtros,23,1535237,0.0,35310451,973727,12914730,Crédito 30 días,Ejecutivo 2
1650,2023-10-31,89,64,Santanderes,Bucaramanga,Contratista Eléctrico,Equipos Eléctricos,Tableros,4,1563075,0.05,6252300,876823,2745008,Contado,Ejecutivo 11
1651,2023-02-04,56,13,Eje Cafetero,Manizales,Comercializadora Local,Herramientas Industriales,Llaves,14,910396,0.0,12745544,471247,6148086,Crédito 30 días,Ejecutivo 4
1652,2023-07-24,33,125,Llanos,Villavicencio,Cadena de Ferreterías,Tecnología y Seguridad,Control de acceso,22,1829632,0.05,40251904,1051185,17125834,Contado,Ejecutivo 2
1653,2024-07-01,201,94,Caribe,Valledupar,Cadena de Ferreterías,Repuestos Automotrices,Bujías,12,1174607,0.2,14095284,853598,3852108,Crédito 30 días,Ejecutivo 2
1654,2024-11-14,161,50,Pacífico,Popayán,Cadena de Ferreterías,Equipos Eléctricos,Cables,36,62966,0.05,2266776,45090,643536,Crédito 30 días,Ejecutivo 8
1655,2023-10-13,134,121,Pacífico,Buenaventura,Cadena de Ferreterías,Tecnología y Seguridad,Control de acceso,32,1849722,0.05,59191104,1023159,26450016,Crédito 30 días,Ejecutivo 9
1656,2022-04-25,65,123,Eje Cafetero,Pereira,Comercializadora Local,Tecnología y Seguridad,Control de acceso,15,64863,0.1,972945,36483,425700,Crédito 90 días,Ejecutivo 6
1657,2024-03-25,214,76,Santanderes,Cúcuta,Contratista Eléctrico,Repuestos Automotrices,Frenos,21,1426789,0.0,29962569,883931,11400018,Contado,Ejecutivo 14
1658,2024-05-25,34,99,Caribe,Cartagena,Constructora,Tecnología y Seguridad,Cámaras,21,1260841,0.15,26477661,703985,11693976,Crédito 30 días,Ejecutivo 6
1659,2022-01-25,181,125,Eje Cafetero,Manizales,Empresa Industrial,Tecnología y Seguridad,Control de acceso,19,1829632,0.05,34763008,1016946,15441034,Contado,Ejecutivo 6
1660,2023-09-23,91,156,Llanos,Yopal,Taller Automotriz,Materiales de Construcción,Impermeabilizantes,2,524003,0.2,1048006,483645,80716,Crédito 90 días,Ejecutivo 14
1661,2022-06-29,114,7,Caribe,Valledupar,Empresa Industrial,Herramientas Industriales,Taladros,33,1100198,0.15,36306534,870022,7595808,Contado,Ejecutivo 15
1662,2024-06-28,163,5,Eje Cafetero,Manizales,Empresa Industrial,Herramientas Industriales,Taladros,9,1154602,0.0,10391418,599241,4998249,Crédito 60 días,Ejecutivo 7
1663,2024-06-25,147,134,Llanos,Yopal,Constructora,Materiales de Construcción,Adhesivos,18,1263540,0.05,22743720,757238,9113436,Contado,Ejecutivo 13
1664,2024-05-18,203,134,Caribe,Santa Marta,Cadena de Ferreterías,Materiales de Construcción,Adhesivos,25,1263540,0.05,31588500,731557,13299575,Crédito 60 días,Ejecutivo 7
1665,2022-10-13,35,160,Llanos,Villavicencio,Empresa Industrial,Materiales de Construcción,Impermeabilizantes,23,259357,0.05,5965211,169682,2062525,Crédito 60 días,Ejecutivo 10
1666,2022-06-26,83,73,Caribe,Santa Marta,Cadena de Ferreterías,Repuestos Automotrices,Frenos,2,341238,0.2,682476,331852,18772,Contado,Ejecutivo 5
1667,2024-08-30,186,74,Pacífico,Pasto,Taller Automotriz,Repuestos Automotrices,Frenos,6,919306,0.15,5515836,691740,1365396,Crédito 90 días,Ejecutivo 9
1668,2023-11-18,23,1,Santanderes,Bucaramanga,Comercializadora Local,Herramientas Industriales,Taladros,31,639544,0.2,19825864,402498,7348426,Contado,Ejecutivo 10
1669,2024-02-09,39,2,Caribe,Valledupar,Comercializadora Local,Herramientas Industriales,Taladros,27,1274236,0.05,34404372,799504,12817764,Contado,Ejecutivo 7
1670,2023-07-14,53,152,Santanderes,Cúcuta,Constructora,Materiales de Construcción,Aislantes,10,964359,0.05,9643590,534809,4295500,Crédito 30 días,Ejecutivo 9
1671,2024-08-04,93,159,Caribe,Santa Marta,Taller Automotriz,Materiales de Construcción,Impermeabilizantes,27,608098,0.05,16418646,405019,5483133,Crédito 60 días,Ejecutivo 13
1672,2022-10-08,170,13,Santanderes,Bucaramanga,Comercializadora Local,Herramientas Industriales,Llaves,17,864876,0.05,14702892,487272,6419268,Contado,Ejecutivo 14
1673,2024-02-21,17,49,Eje Cafetero,Pereira,Taller Automotriz,Equipos Eléctricos,Cables,13,904492,0.0,11758396,529173,4879147,Contado,Ejecutivo 8
1674,2022-03-28,53,58,Santanderes,Cúcuta,Constructora,Equipos Eléctricos,Tableros,23,1287861,0.0,29620803,691579,13714486,Crédito 60 días,Ejecutivo 5
1675,2023-09-15,177,13,Llanos,Yopal,Cadena de Ferreterías,Herramientas Industriales,Llaves,11,864876,0.05,9513636,488758,4137298,Crédito 30 días,Ejecutivo 12
1676,2024-08-07,111,29,Pacífico,Cali,Comercializadora Local,Herramientas Industriales,Compresores,29,164048,0.0,4757392,107513,1639515,Contado,Ejecutivo 13
1677,2022-01-06,63,112,Llanos,Villavicencio,Empresa Industrial,Tecnología y Seguridad,DVR,24,176032,0.05,4224768,117126,1413744,Contado,Ejecutivo 5
1678,2024-08-25,73,27,Eje Cafetero,Pereira,Constructora,Herramientas Industriales,Compresores,7,1715629,0.1,12009403,950959,5352690,Contado,Ejecutivo 11
1679,2023-08-13,204,90,Santanderes,Cúcuta,Taller Automotriz,Repuestos Automotrices,Bujías,24,1263146,0.1,30315504,964120,7176624,Crédito 30 días,Ejecutivo 8
1680,2023-05-17,50,134,Llanos,Villavicencio,Cadena de Ferreterías,Materiales de Construcción,Adhesivos,6,1263540,0.05,7581240,726325,3223290,Contado,Ejecutivo 13
1681,2023-07-22,7,93,Eje Cafetero,Pereira,Comercializadora Local,Repuestos Automotrices,Bujías,8,431757,0.15,3454056,302634,1032984,Crédito 30 días,Ejecutivo 2
1682,2024-01-11,176,141,Eje Cafetero,Pereira,Empresa Industrial,Materiales de Construcción,Tuberías,9,1241145,0.15,11170305,918910,2900115,Crédito 30 días,Ejecutivo 10
1683,2024-06-12,200,160,Llanos,Yopal,Cadena de Ferreterías,Materiales de Construcción,Impermeabilizantes,18,218406,0.2,3931308,185849,586026,Crédito 60 días,Ejecutivo 11
1684,2024-09-01,179,31,Pacífico,Buenaventura,Contratista Eléctrico,Herramientas Industriales,Compresores,37,573696,0.1,21226752,432288,5232096,Crédito 90 días,Ejecutivo 14
1685,2022-09-02,61,141,Eje Cafetero,Pereira,Comercializadora Local,Materiales de Construcción,Tuberías,32,1460171,0.0,46725472,869405,18904512,Crédito 30 días,Ejecutivo 12
1686,2022-02-05,143,73,Pacífico,Pasto,Taller Automotriz,Repuestos Automotrices,Frenos,24,341238,0.2,8189712,336014,125376,Crédito 60 días,Ejecutivo 3
1687,2022-04-30,214,35,Santanderes,Cúcuta,Contratista Eléctrico,Equipos Eléctricos,Transformadores,4,194529,0.0,778116,102266,369052,Contado,Ejecutivo 8
1688,2022-10-05,27,113,Eje Cafetero,Pereira,Constructora,Tecnología y Seguridad,Sensores,14,395669,0.1,5539366,276820,1663886,Crédito 30 días,Ejecutivo 1
1689,2023-07-13,197,141,Santanderes,Barrancabermeja,Empresa Industrial,Materiales de Construcción,Tuberías,18,1387162,0.05,24968916,998396,6997788,Crédito 30 días,Ejecutivo 11
1690,2023-12-31,163,148,Eje Cafetero,Manizales,Empresa Industrial,Materiales de Construcción,Aislantes,3,216886,0.15,650658,161614,165816,Contado,Ejecutivo 5
1691,2024-12-20,155,138,Pacífico,Pasto,Cadena de Ferreterías,Materiales de Construcción,Tuberías,21,866887,0.05,18204627,509951,7495656,Crédito 30 días,Ejecutivo 2
1692,2024-11-18,182,56,Santanderes,Cúcuta,Taller Automotriz,Equipos Eléctricos,Cables,13,436854,0.05,5679102,298590,1797432,Contado,Ejecutivo 11
1693,2023-01-11,204,119,Santanderes,Cúcuta,Taller Automotriz,Tecnología y Seguridad,Sensores,16,334597,0.2,5353552,325802,140720,Crédito 60 días,Ejecutivo 10
1694,2022-12-09,105,18,Eje Cafetero,Pereira,Comercializadora Local,Herramientas Industriales,Sierras,6,1709700,0.1,10258200,972532,4423008,Crédito 30 días,Ejecutivo 14
1695,2023-10-10,7,34,Eje Cafetero,Pereira,Comercializadora Local,Equipos Eléctricos,Transformadores,17,310158,0.0,5272686,155545,2628421,Crédito 60 días,Ejecutivo 11
1696,2023-09-09,125,78,Eje Cafetero,Armenia,Comercializadora Local,Repuestos Automotrices,Frenos,33,1237872,0.2,40849776,1015409,7341279,Contado,Ejecutivo 12
1697,2024-01-13,116,13,Llanos,Arauca,Contratista Eléctrico,Herramientas Industriales,Llaves,22,864876,0.05,19027272,486650,8320972,Contado,Ejecutivo 10
1698,2023-12-22,20,80,Pacífico,Popayán,Cadena de Ferreterías,Repuestos Automotrices,Frenos,30,434643,0.1,13039290,243858,5723550,Crédito 60 días,Ejecutivo 1
1699,2022-10-08,208,76,Caribe,Santa Marta,Taller Automotriz,Repuestos Automotrices,Frenos,25,1355449,0.05,33886225,911802,11091175,Crédito 30 días,Ejecutivo 6
1700,2024-09-20,187,119,Pacífico,Cali,Comercializadora Local,Tecnología y Seguridad,Sensores,9,397334,0.05,3576006,327989,624105,Crédito 30 días,Ejecutivo 15
1701,2022-11-30,130,25,Eje Cafetero,Pereira,Constructora,Herramientas Industriales,Compresores,31,849978,0.0,26349318,617225,7215343,Contado,Ejecutivo 3
1702,2024-10-27,124,99,Llanos,Yopal,Contratista Eléctrico,Tecnología y Seguridad,Cámaras,24,1409175,0.05,33820200,773934,15245784,Contado,Ejecutivo 4
1703,2024-12-12,11,39,Pacífico,Pasto,Empresa Industrial,Equipos Eléctricos,Transformadores,11,1070068,0.05,11770748,745055,3575143,Crédito 60 días,Ejecutivo 12
1704,2022-08-22,17,95,Eje Cafetero,Pereira,Taller Automotriz,Repuestos Automotrices,Bujías,6,761321,0.1,4567926,563279,1188252,Crédito 30 días,Ejecutivo 15
1705,2022-06-06,95,85,Pacífico,Cali,Contratista Eléctrico,Repuestos Automotrices,Lubricantes,30,86995,0.2,2609850,59278,831510,Contado,Ejecutivo 3
1706,2022-02-05,175,102,Caribe,Valledupar,Taller Automotriz,Tecnología y Seguridad,Cámaras,37,307675,0.15,11383975,172614,4997257,Crédito 30 días,Ejecutivo 5
1707,2024-01-13,151,56,Eje Cafetero,Armenia,Comercializadora Local,Equipos Eléctricos,Cables,11,436854,0.05,4805394,313434,1357620,Contado,Ejecutivo 8
1708,2024-12-07,62,60,Caribe,Barranquilla,Constructora,Equipos Eléctricos,Tableros,30,1510880,0.05,45326400,994668,15486360,Crédito 60 días,Ejecutivo 6
1709,2022-12-19,91,20,Llanos,Yopal,Taller Automotriz,Herramientas Industriales,Sierras,7,1061595,0.1,7431165,697998,2545179,Crédito 60 días,Ejecutivo 1
1710,2022-08-31,186,60,Pacífico,Pasto,Taller Automotriz,Equipos Eléctricos,Tableros,32,1431360,0.1,45803520,987829,14192992,Contado,Ejecutivo 14
1711,2022-10-19,121,86,Llanos,Villavicencio,Constructora,Repuestos Automotrices,Lubricantes,22,917264,0.05,20179808,714613,4458322,Crédito 30 días,Ejecutivo 5
1712,2022-09-14,3,84,Pacífico,Cali,Cadena de Ferreterías,Repuestos Automotrices,Lubricantes,24,511759,0.0,12282216,339428,4135944,Contado,Ejecutivo 2
1713,2024-05-20,75,68,Eje Cafetero,Pereira,Comercializadora Local,Repuestos Automotrices,Filtros,36,1458475,0.05,52505100,987244,16964316,Crédito 30 días,Ejecutivo 13
1714,2022-08-17,205,10,Caribe,Cartagena,Comercializadora Local,Herramientas Industriales,Llaves,37,604369,0.15,22361653,434503,6285042,Contado,Ejecutivo 13
1715,2024-09-18,30,29,Santanderes,Bucaramanga,Cadena de Ferreterías,Herramientas Industriales,Compresores,3,155845,0.05,467535,117976,113607,Crédito 60 días,Ejecutivo 1
1716,2023-02-07,76,23,Pacífico,Pasto,Contratista Eléctrico,Herramientas Industriales,Sierras,6,407940,0.2,2447640,281743,757182,Contado,Ejecutivo 13
1717,2024-11-17,214,36,Santanderes,Cúcuta,Contratista Eléctrico,Equipos Eléctricos,Transformadores,29,956458,0.2,27737282,859273,2818365,Crédito 30 días,Ejecutivo 8
1718,2022-09-01,168,53,Santanderes,Barrancabermeja,Comercializadora Local,Equipos Eléctricos,Cables,34,1431854,0.0,48683036,955474,16196920,Crédito 90 días,Ejecutivo 1
1719,2022-05-16,83,21,Caribe,Santa Marta,Cadena de Ferreterías,Herramientas Industriales,Sierras,23,231636,0.05,5327628,144440,2005508,Contado,Ejecutivo 1
1720,2022-07-17,101,26,Pacífico,Cali,Contratista Eléctrico,Herramientas Industriales,Compresores,20,1884703,0.0,37694060,1052273,16648600,Crédito 60 días,Ejecutivo 15
